driveID,date,time,HR
driver11,2017/4/19,11:25:53,78
driver11,2017/4/19,11:26:02,78.8
driver11,2017/4/19,11:26:15,80.5
driver11,2017/4/19,11:26:24,72.5
driver11,2017/4/19,11:26:32,69.6
driver11,2017/4/19,11:26:45,59.6
driver11,2017/4/19,11:26:53,78.4
driver11,2017/4/19,11:27:05,78.4
driver11,2017/4/19,11:27:13,53.9
driver11,2017/4/19,11:27:25,125
driver11,2017/4/19,11:27:34,68.9
driver11,2017/4/19,11:27:38,69.3
driver11,2017/4/19,11:27:54,77.7
driver11,2017/4/19,11:27:58,73.6
driver11,2017/4/19,11:28:15,86.4
driver11,2017/4/19,11:28:19,33.8
driver11,2017/4/19,11:28:28,75.7
driver11,2017/4/19,11:28:38,81.8
driver11,2017/4/19,11:28:51,82.7
driver11,2017/4/19,11:28:58,79.7
driver11,2017/4/19,11:29:08,89.4
driver11,2017/4/19,11:29:20,78
driver11,2017/4/19,11:29:28,80.5
driver11,2017/4/19,11:29:39,76.5
driver11,2017/4/19,11:29:49,75
driver11,2017/4/19,11:30:04,77.3
driver11,2017/4/19,11:30:09,75.7
driver11,2017/4/19,11:30:20,77.7
driver11,2017/4/19,11:30:29,77.7
driver11,2017/4/19,11:30:40,80.9
driver11,2017/4/19,11:30:48,79.3
driver11,2017/4/19,11:31:00,88.9
driver11,2017/4/19,11:31:09,79.3
driver11,2017/4/19,11:31:21,77.7
driver11,2017/4/19,11:31:29,78.4
driver11,2017/4/19,11:31:41,73.6
driver11,2017/4/19,11:31:49,78
driver11,2017/4/19,11:31:59,61
driver11,2017/4/19,11:32:11,78.8
driver11,2017/4/19,11:32:19,83.6
driver11,2017/4/19,11:32:31,83.6
driver11,2017/4/19,11:32:41,74.6
driver11,2017/4/19,11:32:51,67.1
driver11,2017/4/19,11:32:59,76.5
driver11,2017/4/19,11:33:09,50.1
driver11,2017/4/19,11:33:21,74.3
driver11,2017/4/19,11:33:32,86.4
driver11,2017/4/19,11:33:40,72.5
driver11,2017/4/19,11:33:52,77.3
driver11,2017/4/19,11:34:01,78.8
driver11,2017/4/19,11:34:09,84
driver11,2017/4/19,11:34:22,105.3
driver11,2017/4/19,11:34:31,118.3
driver11,2017/4/19,11:34:39,84.9
driver11,2017/4/19,11:34:55,124
driver11,2017/4/19,11:35:05,11.1
driver11,2017/4/19,11:35:15,53.9
driver11,2017/4/19,11:35:25,36
driver11,2017/4/19,11:35:33,72.5
driver11,2017/4/19,11:35:40,70.2
driver11,2017/4/19,11:35:53,78
driver11,2017/4/19,11:36:02,78.8
driver11,2017/4/19,11:36:09,71.5
driver11,2017/4/19,11:36:19,69.9
driver11,2017/4/19,11:36:30,71.5
driver11,2017/4/19,11:36:43,78.4
driver11,2017/4/19,11:36:51,70.8
driver11,2017/4/19,11:37:03,67.4
driver11,2017/4/19,11:37:09,73.6
driver11,2017/4/19,11:37:24,68.3
driver11,2017/4/19,11:37:30,71.5
driver11,2017/4/19,11:37:44,73.2
driver11,2017/4/19,11:37:52,81.4
driver11,2017/4/19,11:38:04,71.2
driver11,2017/4/19,11:38:12,70.8
driver11,2017/4/19,11:38:25,78.4
driver11,2017/4/19,11:38:29,75
driver11,2017/4/19,11:38:45,74.6
driver11,2017/4/19,11:38:53,73.2
driver11,2017/4/19,11:39:06,87.4
driver11,2017/4/19,11:39:14,78.4
driver11,2017/4/19,11:39:26,61.5
driver11,2017/4/19,11:39:31,72.5
driver11,2017/4/19,11:39:46,74.6
driver11,2017/4/19,11:39:54,77.7
driver11,2017/4/19,11:40:06,69.9
driver11,2017/4/19,11:40:14,73.6
driver11,2017/4/19,11:40:26,70.8
driver11,2017/4/19,11:40:38,77.7
driver11,2017/4/19,11:40:46,77.7
driver11,2017/4/19,11:40:50,75.7
driver11,2017/4/19,11:41:06,70.2
driver11,2017/4/19,11:41:10,155.4
driver11,2017/4/19,11:41:26,70.8
driver11,2017/4/19,11:41:29,71.5
driver11,2017/4/19,11:41:46,75.7
driver11,2017/4/19,11:41:55,71.5
driver11,2017/4/19,11:42:01,71.8
driver11,2017/4/19,11:42:11,70.2
driver11,2017/4/19,11:42:19,74.6
driver11,2017/4/19,11:42:32,74.6
driver11,2017/4/19,11:42:40,76.9
driver11,2017/4/19,11:42:50,72.5
driver11,2017/4/19,11:43:05,77.3
driver11,2017/4/19,11:43:10,79.7
driver11,2017/4/19,11:43:26,73.2
driver11,2017/4/19,11:43:30,80.1
driver11,2017/4/19,11:43:47,71.8
driver11,2017/4/19,11:43:51,70.5
driver11,2017/4/19,11:44:03,75.4
driver11,2017/4/19,11:44:11,70.5
driver11,2017/4/19,11:44:21,75
driver11,2017/4/19,11:44:31,72.9
driver11,2017/4/19,11:44:47,75.4
driver11,2017/4/19,11:44:51,73.2
driver11,2017/4/19,11:45:07,96.7
driver11,2017/4/19,11:45:12,69.6
driver11,2017/4/19,11:45:27,99.9
driver11,2017/4/19,11:45:32,81.4
driver11,2017/4/19,11:45:48,72.9
driver11,2017/4/19,11:45:53,73.2
driver11,2017/4/19,11:46:01,79.3
driver11,2017/4/19,11:46:14,73.2
driver11,2017/4/19,11:46:22,101.8
driver11,2017/4/19,11:46:34,73.2
driver11,2017/4/19,11:46:42,81.4
driver11,2017/4/19,11:46:59,180.9
driver11,2017/4/19,11:47:04,97.9
driver11,2017/4/19,11:47:12,40.1
driver11,2017/4/19,11:47:24,72.5
driver11,2017/4/19,11:47:32,50.9
driver11,2017/4/19,11:47:44,110.6
driver11,2017/4/19,11:47:52,30.3
driver11,2017/4/19,11:48:04,69.3
driver11,2017/4/19,11:48:14,71.2
driver11,2017/4/19,11:48:24,74.3
driver11,2017/4/19,11:48:35,83.6
driver11,2017/4/19,11:48:45,55.1
driver11,2017/4/19,11:48:54,67.1
driver11,2017/4/19,11:49:05,73.9
driver11,2017/4/19,11:49:15,76.1
driver11,2017/4/19,11:49:23,100.5
driver11,2017/4/19,11:49:31,58.4
driver11,2017/4/19,11:49:43,71.8
driver11,2017/4/19,11:49:52,71.8
driver11,2017/4/19,11:50:04,71.8
driver11,2017/4/19,11:50:13,73.6
driver11,2017/4/19,11:50:26,93.8
driver11,2017/4/19,11:50:34,86.4
driver11,2017/4/19,11:50:46,47.9
driver11,2017/4/19,11:50:54,72.5
driver11,2017/4/19,11:51:02,55.7
driver11,2017/4/19,11:51:16,128.2
driver11,2017/4/19,11:51:24,74.3
driver11,2017/4/19,11:51:32,79.7
driver11,2017/4/19,11:51:44,67.7
driver11,2017/4/19,11:51:52,72.2
driver11,2017/4/19,11:52:08,78.8
driver11,2017/4/19,11:52:13,81.4
driver11,2017/4/19,11:52:23,79.3
driver11,2017/4/19,11:52:39,69.6
driver11,2017/4/19,11:52:43,72.9
driver11,2017/4/19,11:52:53,80.5
driver11,2017/4/19,11:53:09,80.9
driver11,2017/4/19,11:53:13,81.8
driver11,2017/4/19,11:53:25,76.1
driver11,2017/4/19,11:53:33,75.4
driver11,2017/4/19,11:53:45,78.4
driver11,2017/4/19,11:53:54,72.2
driver11,2017/4/19,11:54:02,80.1
driver11,2017/4/19,11:54:14,78.4
driver11,2017/4/19,11:54:29,78.4
driver11,2017/4/19,11:54:34,84.9
driver11,2017/4/19,11:54:44,77.3
driver11,2017/4/19,11:54:54,72.5
driver11,2017/4/19,11:55:03,80.9
driver11,2017/4/19,11:55:14,78
driver11,2017/4/19,11:55:24,72.5
driver11,2017/4/19,11:55:32,71.2
driver11,2017/4/19,11:55:44,70.2
driver11,2017/4/19,11:55:52,71.8
driver11,2017/4/19,11:56:05,76.5
driver11,2017/4/19,11:56:15,86.4
driver11,2017/4/19,11:56:23,77.7
driver11,2017/4/19,11:56:31,72.2
driver11,2017/4/19,11:56:43,82.2
driver11,2017/4/19,11:56:55,146.5
driver11,2017/4/19,11:57:04,106.8
driver11,2017/4/19,11:57:13,77.3
driver11,2017/4/19,11:57:22,76.5
driver11,2017/4/19,11:57:36,86.9
driver11,2017/4/19,11:57:44,82.7
driver11,2017/4/19,11:57:56,70.8
driver11,2017/4/19,11:58:04,69.9
driver11,2017/4/19,11:58:16,81.8
driver11,2017/4/19,11:58:27,71.8
driver11,2017/4/19,11:58:35,75.7
driver11,2017/4/19,11:58:43,70.2
driver11,2017/4/19,11:58:57,70.8
driver11,2017/4/19,11:59:05,71.2
driver11,2017/4/19,11:59:13,68.3
driver11,2017/4/19,11:59:25,145.1
driver11,2017/4/19,11:59:34,27.8
driver11,2017/4/19,11:59:47,80.5
driver11,2017/4/19,11:59:56,105.3
driver11,2017/4/19,12:00:08,73.2
driver11,2017/4/19,12:00:17,77.3
driver11,2017/4/19,12:00:26,76.1
driver11,2017/4/19,12:00:34,76.1
driver11,2017/4/19,12:00:46,71.5
driver11,2017/4/19,12:00:54,73.2
driver11,2017/4/19,12:01:06,71.2
driver11,2017/4/19,12:01:15,108.3
driver11,2017/4/19,12:01:25,74.3
driver11,2017/4/19,12:01:36,71.8
driver11,2017/4/19,12:01:45,101.2
driver11,2017/4/19,12:01:52,75.4
driver11,2017/4/19,12:02:07,71.2
driver11,2017/4/19,12:02:19,82.7
driver11,2017/4/19,12:02:29,88.4
driver11,2017/4/19,12:02:37,68.6
driver11,2017/4/19,12:02:46,86.4
driver11,2017/4/19,12:02:54,76.9
driver11,2017/4/19,12:03:08,125
driver11,2017/4/19,12:03:16,114.8
driver11,2017/4/19,12:03:28,75.4
driver11,2017/4/19,12:03:36,68.6
driver11,2017/4/19,12:03:48,94.3
driver11,2017/4/19,12:04:00,76.9
driver11,2017/4/19,12:04:08,67.1
driver11,2017/4/19,12:04:20,86.4
driver11,2017/4/19,12:04:28,75
driver11,2017/4/19,12:04:40,75.7
driver11,2017/4/19,12:04:48,79.7
driver11,2017/4/19,12:04:55,73.6
driver11,2017/4/19,12:05:03,104.6
driver11,2017/4/19,12:05:20,73.2
driver11,2017/4/19,12:05:24,78
driver11,2017/4/19,12:05:36,70.2
driver11,2017/4/19,12:05:51,67.7
driver11,2017/4/19,12:05:55,67.7
driver11,2017/4/19,12:06:11,94.9
driver11,2017/4/19,12:06:15,97.3
driver11,2017/4/19,12:06:23,118.3
driver11,2017/4/19,12:06:41,104.6
driver11,2017/4/19,12:06:45,70.5
driver11,2017/4/19,12:06:58,107.5
driver11,2017/4/19,12:07:04,55.5
driver11,2017/4/19,12:07:17,71.5
driver11,2017/4/19,12:07:24,52.5
driver11,2017/4/19,12:07:38,83.6
driver11,2017/4/19,12:07:44,88.4
driver11,2017/4/19,12:07:54,67.4
driver11,2017/4/19,12:08:05,71.5
driver11,2017/4/19,12:08:13,70.5
driver11,2017/4/19,12:08:25,118.3
driver11,2017/4/19,12:08:34,72.5
driver11,2017/4/19,12:08:45,72.9
driver11,2017/4/19,12:08:54,97.3
driver11,2017/4/19,12:09:05,55.9
driver11,2017/4/19,12:09:13,75
driver11,2017/4/19,12:09:26,78.8
driver11,2017/4/19,12:09:34,68.6
driver11,2017/4/19,12:09:46,72.5
driver11,2017/4/19,12:09:54,70.5
driver11,2017/4/19,12:10:06,70.5
driver11,2017/4/19,12:10:16,75.7
driver11,2017/4/19,12:10:24,138.6
driver11,2017/4/19,12:10:37,137.3
driver11,2017/4/19,12:10:45,82.7
driver11,2017/4/19,12:10:57,73.6
driver11,2017/4/19,12:11:05,70.2
driver11,2017/4/19,12:11:17,76.1
driver11,2017/4/19,12:11:25,136.1
driver11,2017/4/19,12:11:37,129.2
driver11,2017/4/19,15:18:04,76.1
driver11,2017/4/19,15:18:04,76.5
driver11,2017/4/19,15:18:05,78
driver11,2017/4/19,15:18:05,71.5
driver11,2017/4/19,15:18:06,72.9
driver11,2017/4/19,15:18:06,77.3
driver11,2017/4/19,15:18:06,101.8
driver11,2017/4/19,15:18:07,122.1
driver11,2017/4/19,15:18:07,103.2
driver11,2017/4/19,15:18:08,92.1
driver11,2017/4/19,15:18:14,89.9
driver11,2017/4/19,15:18:26,131.4
driver11,2017/4/19,15:18:42,107.5
driver11,2017/4/19,15:18:46,98.6
driver11,2017/4/19,15:18:55,108.3
driver11,2017/4/19,15:19:07,112.2
driver11,2017/4/19,15:19:42,110.6
driver11,2017/4/19,15:19:46,112.2
driver11,2017/4/19,15:19:47,107.5
driver11,2017/4/19,15:19:47,107.5
driver11,2017/4/19,15:20:02,113.9
driver11,2017/4/19,15:20:09,97.9
driver11,2017/4/19,15:20:21,105.3
driver11,2017/4/19,15:20:29,107.5
driver11,2017/4/19,15:20:37,96.7
driver11,2017/4/19,15:20:47,108.3
driver11,2017/4/19,15:21:00,113.1
driver11,2017/4/19,15:21:08,113.1
driver11,2017/4/19,15:21:15,114.8
driver11,2017/4/19,15:21:25,97.9
driver11,2017/4/19,15:21:41,109.1
driver11,2017/4/19,15:21:53,111.4
driver11,2017/4/19,15:22:01,100.5
driver11,2017/4/19,15:22:09,101.2
driver11,2017/4/19,15:22:22,111.4
driver11,2017/4/19,15:22:30,114.8
driver11,2017/4/19,15:22:42,114.8
driver11,2017/4/19,15:22:46,115.6
driver11,2017/4/19,15:23:01,117.4
driver11,2017/4/19,15:23:13,118.3
driver11,2017/4/19,15:23:21,114.8
driver11,2017/4/19,15:23:25,106.1
driver11,2017/4/19,15:23:41,103.2
driver11,2017/4/19,15:23:46,109.8
driver11,2017/4/19,15:24:02,108.3
driver11,2017/4/19,15:24:11,100.5
driver11,2017/4/19,15:24:16,90.4
driver11,2017/4/19,15:24:32,92.1
driver11,2017/4/19,17:01:55,89.4
driver11,2017/4/19,17:30:42,161.9
driver11,2017/4/19,17:30:50,176.8
driver11,2017/4/19,17:30:59,137.3
driver11,2017/4/19,17:31:11,187.6
driver11,2017/4/19,17:31:19,145.1
driver12,2017/4/21,10:49:48,100.5
driver12,2017/4/21,10:49:59,121.1
driver12,2017/4/21,10:50:07,103.9
driver12,2017/4/21,10:50:20,43.8
driver12,2017/4/21,10:50:29,59.6
driver12,2017/4/21,10:50:37,82.7
driver12,2017/4/21,10:50:49,92.1
driver12,2017/4/21,10:50:57,138.6
driver12,2017/4/21,10:51:09,103.9
driver12,2017/4/21,10:51:17,97.9
driver12,2017/4/21,10:51:30,52.1
driver12,2017/4/21,10:51:38,93.2
driver12,2017/4/21,10:51:51,86.9
driver12,2017/4/21,10:52:01,86.9
driver12,2017/4/21,10:52:09,71.5
driver12,2017/4/21,10:52:15,83.1
driver12,2017/4/21,10:52:28,91.5
driver12,2017/4/21,10:52:36,85.4
driver12,2017/4/21,10:52:49,83.6
driver12,2017/4/21,10:52:58,85.4
driver12,2017/4/21,10:53:07,93.8
driver12,2017/4/21,10:53:19,88.9
driver12,2017/4/21,10:53:32,56.9
driver12,2017/4/21,10:53:39,77.3
driver12,2017/4/21,10:53:52,82.7
driver12,2017/4/21,10:54:00,97.9
driver12,2017/4/21,10:54:08,60.8
driver12,2017/4/21,10:54:20,84
driver12,2017/4/21,10:54:28,84.5
driver12,2017/4/21,10:54:40,79.3
driver12,2017/4/21,10:54:52,91
driver12,2017/4/21,10:54:58,87.9
driver12,2017/4/21,10:55:12,83.6
driver12,2017/4/21,10:55:20,92.6
driver12,2017/4/21,10:55:33,91.5
driver12,2017/4/21,10:55:41,82.2
driver12,2017/4/21,10:55:53,87.4
driver12,2017/4/21,10:56:01,85.4
driver12,2017/4/21,10:56:09,82.2
driver12,2017/4/21,10:56:17,65.1
driver12,2017/4/21,10:56:29,132.6
driver12,2017/4/21,10:56:37,69.9
driver12,2017/4/21,10:56:49,82.2
driver12,2017/4/21,10:56:57,79.7
driver12,2017/4/21,10:57:10,34.2
driver12,2017/4/21,10:57:18,96.1
driver12,2017/4/21,10:57:29,97.3
driver12,2017/4/21,10:57:38,87.9
driver12,2017/4/21,10:57:49,88.9
driver12,2017/4/21,10:57:58,87.9
driver12,2017/4/21,10:58:09,85.4
driver12,2017/4/21,10:58:18,87.9
driver12,2017/4/21,10:58:30,88.9
driver12,2017/4/21,10:58:38,92.6
driver12,2017/4/21,10:58:51,113.1
driver12,2017/4/21,10:58:59,94.3
driver12,2017/4/21,10:59:08,89.4
driver12,2017/4/21,10:59:19,92.6
driver12,2017/4/21,10:59:27,94.3
driver12,2017/4/21,10:59:39,93.8
driver12,2017/4/21,10:59:47,85.4
driver12,2017/4/21,11:00:00,86.4
driver12,2017/4/21,11:00:11,89.4
driver12,2017/4/21,11:00:19,94.3
driver12,2017/4/21,11:00:27,91.5
driver12,2017/4/21,11:00:39,91
driver12,2017/4/21,11:00:47,90.4
driver12,2017/4/21,11:00:59,97.9
driver12,2017/4/21,11:01:08,105.3
driver12,2017/4/21,11:01:21,61.7
driver12,2017/4/21,11:01:29,60.3
driver12,2017/4/21,11:01:41,91
driver12,2017/4/21,11:01:49,92.6
driver12,2017/4/21,11:02:02,58.2
driver12,2017/4/21,11:02:08,91
driver12,2017/4/21,11:02:21,87.4
driver12,2017/4/21,11:02:29,92.6
driver12,2017/4/21,11:02:41,91
driver12,2017/4/21,11:02:49,93.2
driver12,2017/4/21,11:03:03,89.9
driver12,2017/4/21,11:03:12,43.5
driver12,2017/4/21,11:03:20,99.9
driver12,2017/4/21,11:03:33,93.2
driver12,2017/4/21,11:03:41,106.8
driver12,2017/4/21,11:03:53,82.7
driver12,2017/4/21,11:04:02,92.1
driver12,2017/4/21,11:04:10,102.5
driver12,2017/4/21,11:04:22,96.7
driver12,2017/4/21,11:04:30,96.7
driver12,2017/4/21,11:04:41,96.7
driver12,2017/4/21,11:04:50,100.5
driver12,2017/4/21,11:05:02,107.5
driver12,2017/4/21,11:05:12,90.4
driver12,2017/4/21,11:05:23,92.6
driver12,2017/4/21,11:05:31,91.5
driver12,2017/4/21,11:05:43,89.4
driver12,2017/4/21,11:05:51,83.6
driver12,2017/4/21,11:06:03,84.5
driver12,2017/4/21,11:06:11,85.9
driver12,2017/4/21,11:06:23,91.5
driver12,2017/4/21,11:06:31,88.4
driver12,2017/4/21,11:06:43,87.9
driver12,2017/4/21,11:06:51,85.4
driver12,2017/4/21,11:07:04,84.9
driver12,2017/4/21,11:07:12,110.6
driver12,2017/4/21,11:07:25,90.4
driver12,2017/4/21,11:07:33,89.4
driver12,2017/4/21,11:07:45,91.5
driver12,2017/4/21,11:07:53,96.1
driver12,2017/4/21,11:08:05,89.9
driver12,2017/4/21,11:08:13,84
driver12,2017/4/21,11:08:25,86.9
driver12,2017/4/21,11:08:33,92.6
driver12,2017/4/21,11:08:45,91
driver12,2017/4/21,11:08:53,88.4
driver12,2017/4/21,11:09:05,90.4
driver12,2017/4/21,11:09:13,87.9
driver12,2017/4/21,11:09:18,91.5
driver12,2017/4/21,11:09:34,88.9
driver12,2017/4/21,11:09:38,86.9
driver12,2017/4/21,11:09:54,86.9
driver12,2017/4/21,11:09:58,87.9
driver12,2017/4/21,11:10:13,78.4
driver12,2017/4/21,11:10:18,84.9
driver12,2017/4/21,11:10:28,86.4
driver12,2017/4/21,11:10:38,91.5
driver12,2017/4/21,11:10:54,97.9
driver12,2017/4/21,11:10:58,86.4
driver12,2017/4/21,11:11:14,83.1
driver12,2017/4/21,11:11:19,82.2
driver12,2017/4/21,11:11:34,86.4
driver12,2017/4/21,11:11:39,91
driver12,2017/4/21,11:11:49,91.5
driver12,2017/4/21,11:12:01,79.3
driver12,2017/4/21,11:12:09,84.5
driver12,2017/4/21,11:12:25,83.1
driver12,2017/4/21,11:12:29,95.5
driver12,2017/4/21,11:12:45,96.1
driver12,2017/4/21,11:12:50,87.9
driver12,2017/4/21,11:12:59,86.4
driver12,2017/4/21,11:13:16,84
driver12,2017/4/21,11:13:20,87.9
driver12,2017/4/21,11:13:36,91
driver12,2017/4/21,11:13:40,87.4
driver12,2017/4/21,11:13:56,91
driver12,2017/4/21,11:14:00,81.4
driver12,2017/4/21,11:14:16,78.8
driver12,2017/4/21,11:14:20,81.4
driver12,2017/4/21,11:14:31,89.4
driver12,2017/4/21,11:14:39,84
driver12,2017/4/21,11:14:52,86.9
driver12,2017/4/21,11:15:01,88.9
driver12,2017/4/21,11:15:09,96.7
driver12,2017/4/21,11:15:21,93.2
driver12,2017/4/21,11:15:31,93.8
driver12,2017/4/21,11:15:42,91.5
driver12,2017/4/21,11:15:50,84.9
driver12,2017/4/21,11:16:02,81.8
driver12,2017/4/21,11:16:10,89.9
driver12,2017/4/21,11:16:22,82.2
driver12,2017/4/21,11:16:30,87.9
driver12,2017/4/21,11:16:41,88.9
driver12,2017/4/21,11:16:52,82.7
driver12,2017/4/21,11:17:00,87.9
driver12,2017/4/21,11:17:12,90.4
driver12,2017/4/21,11:17:21,119.2
driver12,2017/4/21,11:17:32,105.3
driver12,2017/4/21,11:17:42,103.9
driver12,2017/4/21,11:17:53,88.9
driver12,2017/4/21,11:18:01,85.9
driver12,2017/4/21,11:18:13,84
driver12,2017/4/21,11:18:22,85.9
driver12,2017/4/21,11:18:29,87.9
driver12,2017/4/21,11:18:42,76.1
driver12,2017/4/21,11:18:49,85.9
driver12,2017/4/21,11:19:04,88.4
driver12,2017/4/21,11:19:14,87.4
driver12,2017/4/21,11:19:22,84.5
driver12,2017/4/21,11:19:30,85.4
driver12,2017/4/21,11:19:42,80.9
driver12,2017/4/21,11:19:50,81.4
driver12,2017/4/21,11:20:02,82.2
driver12,2017/4/21,11:20:14,84.5
driver12,2017/4/21,11:20:22,91.5
driver12,2017/4/21,11:20:34,93.8
driver12,2017/4/21,11:20:42,99.2
driver12,2017/4/21,11:20:54,99.9
driver12,2017/4/21,11:21:02,84.9
driver12,2017/4/21,11:21:14,91
driver12,2017/4/21,11:21:22,86.9
driver12,2017/4/21,11:21:34,85.4
driver12,2017/4/21,11:21:42,84.5
driver12,2017/4/21,11:21:54,82.7
driver12,2017/4/21,11:22:02,80.9
driver12,2017/4/21,11:22:14,79.3
driver12,2017/4/21,11:22:23,84.9
driver12,2017/4/21,11:22:35,87.4
driver12,2017/4/21,11:22:43,97.3
driver12,2017/4/21,11:22:55,83.6
driver12,2017/4/21,11:23:03,83.6
driver12,2017/4/21,11:23:15,89.9
driver12,2017/4/21,11:23:23,87.9
driver12,2017/4/21,11:23:34,87.4
driver12,2017/4/21,11:23:42,90.4
driver12,2017/4/21,11:23:49,83.6
driver12,2017/4/21,11:24:05,82.2
driver12,2017/4/21,11:24:09,80.1
driver12,2017/4/21,11:24:26,85.4
driver12,2017/4/21,11:24:33,84.5
driver12,2017/4/21,11:24:40,84.9
driver12,2017/4/21,11:24:56,87.4
driver12,2017/4/21,11:25:04,93.8
driver12,2017/4/21,11:25:16,97.3
driver12,2017/4/21,11:25:25,84
driver12,2017/4/21,11:25:29,82.7
driver12,2017/4/21,11:25:46,81.8
driver12,2017/4/21,11:25:50,85.4
driver12,2017/4/21,11:26:06,87.4
driver12,2017/4/21,11:26:11,89.4
driver12,2017/4/21,11:26:27,86.4
driver12,2017/4/21,11:26:35,88.4
driver12,2017/4/21,11:26:47,84.9
driver12,2017/4/21,11:26:55,93.2
driver12,2017/4/21,11:27:03,86.9
driver12,2017/4/21,11:27:11,88.9
driver12,2017/4/21,11:27:23,87.4
driver12,2017/4/21,11:27:31,89.9
driver12,2017/4/21,11:27:43,82.2
driver12,2017/4/21,11:27:51,84
driver12,2017/4/21,11:28:03,81.8
driver12,2017/4/21,11:28:15,87.4
driver12,2017/4/21,11:28:25,84
driver12,2017/4/21,11:28:35,83.1
driver12,2017/4/21,11:28:43,82.2
driver12,2017/4/21,11:28:55,85.4
driver12,2017/4/21,11:29:03,86.9
driver12,2017/4/21,11:29:15,88.4
driver12,2017/4/21,11:29:25,94.9
driver12,2017/4/21,11:29:33,117.4
driver12,2017/4/21,11:29:43,93.8
driver12,2017/4/21,11:29:50,88.9
driver12,2017/4/21,11:30:04,90.4
driver12,2017/4/21,11:30:12,84.5
driver12,2017/4/21,11:30:25,89.9
driver12,2017/4/21,11:30:35,85.9
driver12,2017/4/21,11:30:43,82.2
driver12,2017/4/21,11:30:55,88.4
driver12,2017/4/21,11:31:03,84.9
driver12,2017/4/21,11:31:15,86.9
driver12,2017/4/21,11:31:27,134.9
driver12,2017/4/21,11:31:35,89.4
driver12,2017/4/21,11:31:41,89.4
driver12,2017/4/21,11:31:56,82.2
driver12,2017/4/21,11:32:04,83.1
driver12,2017/4/21,11:32:16,85.9
driver12,2017/4/21,11:32:20,89.9
driver12,2017/4/21,11:32:36,85.4
driver12,2017/4/21,11:32:44,85.9
driver12,2017/4/21,11:32:53,85.9
driver12,2017/4/21,11:33:02,86.9
driver12,2017/4/21,11:33:14,85.9
driver12,2017/4/21,11:33:22,86.9
driver12,2017/4/21,11:33:34,81.8
driver12,2017/4/21,11:33:50,84.5
driver12,2017/4/21,11:33:54,87.9
driver12,2017/4/21,11:34:02,89.9
driver12,2017/4/21,11:34:14,82.7
driver12,2017/4/21,11:34:24,89.4
driver12,2017/4/21,11:34:34,91.5
driver12,2017/4/21,11:34:43,89.4
driver12,2017/4/21,11:34:55,91.5
driver12,2017/4/21,11:35:03,80.9
driver12,2017/4/21,11:35:15,86.4
driver12,2017/4/21,11:35:24,101.8
driver12,2017/4/21,11:35:35,94.9
driver12,2017/4/21,11:35:45,85.9
driver12,2017/4/21,11:35:55,83.1
driver12,2017/4/21,11:36:04,84.5
driver12,2017/4/21,11:36:12,80.9
driver12,2017/4/21,11:36:23,83.1
driver12,2017/4/21,11:36:35,86.4
driver12,2017/4/21,11:36:43,96.7
driver12,2017/4/21,11:36:52,94.3
driver12,2017/4/21,11:37:01,83.6
driver12,2017/4/21,11:37:16,84.5
driver12,2017/4/21,11:37:24,83.6
driver12,2017/4/21,11:37:36,89.4
driver12,2017/4/21,11:37:44,84.5
driver12,2017/4/21,11:37:52,89.9
driver12,2017/4/21,11:38:04,84.9
driver12,2017/4/21,11:38:12,88.4
driver12,2017/4/21,11:38:26,89.9
driver12,2017/4/21,11:38:36,88.9
driver12,2017/4/21,11:38:44,85.9
driver12,2017/4/21,11:38:56,106.8
driver12,2017/4/21,11:39:04,83.6
driver12,2017/4/21,11:39:16,108.3
driver12,2017/4/21,11:39:24,96.7
driver12,2017/4/21,11:39:36,86.9
driver12,2017/4/21,11:39:44,89.9
driver12,2017/4/21,11:39:56,83.1
driver12,2017/4/21,11:40:08,87.4
driver12,2017/4/21,11:40:16,87.9
driver12,2017/4/21,11:40:29,93.8
driver12,2017/4/21,11:40:37,94.3
driver12,2017/4/21,11:40:46,93.8
driver12,2017/4/21,11:40:59,117.4
driver12,2017/4/21,11:41:08,92.1
driver12,2017/4/21,11:41:16,93.8
driver12,2017/4/21,11:41:29,97.3
driver12,2017/4/21,11:41:40,84.5
driver12,2017/4/21,11:41:48,85.4
driver12,2017/4/21,11:41:56,84.9
driver12,2017/4/21,11:42:08,84.9
driver12,2017/4/21,11:42:16,79.3
driver12,2017/4/21,11:42:25,84
driver12,2017/4/21,11:42:38,89.4
driver12,2017/4/21,11:42:46,92.6
driver12,2017/4/21,11:42:58,93.2
driver12,2017/4/21,11:43:06,91
driver12,2017/4/21,11:43:15,87.4
driver12,2017/4/21,11:43:29,84
driver12,2017/4/21,11:43:33,98.6
driver12,2017/4/21,11:43:49,91.5
driver12,2017/4/21,11:43:57,78.8
driver12,2017/4/21,11:44:10,87.4
driver12,2017/4/21,11:44:18,90.4
driver12,2017/4/21,11:44:22,88.4
driver12,2017/4/21,11:44:34,88.9
driver12,2017/4/21,11:44:42,90.4
driver12,2017/4/21,11:44:58,92.1
driver12,2017/4/21,11:45:10,88.9
driver12,2017/4/21,11:45:18,90.4
driver12,2017/4/21,11:45:22,90.4
driver12,2017/4/21,11:45:34,93.8
driver12,2017/4/21,11:45:42,98.6
driver12,2017/4/21,11:45:54,86.4
driver12,2017/4/21,11:46:02,83.6
driver12,2017/4/21,11:46:14,87.4
driver12,2017/4/21,11:46:30,86.4
